Product ID,Order ID,Order Date,Promised Delivery Date,Actual Delivery Date,On-Time Delivery,Order Cycle Time,Status,Return Reason,Product Category,Quantity Ordered,Unit Price,Total Cost,Cost of Goods Sold (COGS),Shipping Cost,Region,City,Supplier,Warehouse,Inventory on Hand,Inventory Turnover,Safety Stock,Order_Priority,Lead_Time,Unit Cost
P7129,EUR-00536,2023-07-24,2023-07-30,2023-07-31,No,7,In Transit,No Issues Reported,Books,28,156.47,4381.16,3407.41,32.85,Europe,Berlin,Supplier A,Warehouse 5,180,7.28,37,Low,5,156.47
P7700,ASI-00537,2024-07-23,2024-08-02,2024-08-05,No,13,In Transit,No Issues Reported,Books,66,312.46,20622.36,14130.86,28.7,Asia,Tokyo,Supplier C,Warehouse 7,238,9.95,60,Low,1,312.46000000000004
P2280,EUR-00538,2023-05-30,2023-06-02,2023-06-02,Yes,3,Returned,Damaged,Home Goods,11,150.79,1658.69,1161.67,31.87,Europe,London,Supplier A,Warehouse 2,452,4.4,49,High,14,150.79
P5496,ASI-00539,2023-01-17,2023-01-21,2023-01-24,No,7,Delivered,No Issues Reported,Home Goods,26,339.18,8818.68,5732.18,39.81,Asia,Shanghai,Supplier F,Warehouse 5,147,8.91,37,Medium,10,339.18
P3445,EUR-00540,2024-05-09,2024-05-12,2024-05-14,No,5,Pending,No Issues Reported,Books,75,380.11,28508.25,17172.75,36.16,Europe,Madrid,Supplier F,Warehouse 4,493,5.67,49,High,11,380.11
P7843,EUR-00541,2024-07-18,2024-07-28,2024-07-29,No,11,Returned,Customer Changed Mind,Electronics,41,423.67,17370.47,11911.95,47.68,Europe,Paris,Supplier A,Warehouse 6,157,6.11,91,Low,6,423.67
P7608,ASI-00542,2024-09-13,2024-09-18,2024-09-18,Yes,5,Pending,No Issues Reported,Books,85,417.98,35528.3,23731.64,26.77,Asia,Tokyo,Supplier C,Warehouse 6,440,9.68,88,Medium,14,417.98
P7404,NOR-00543,2024-06-26,2024-06-29,2024-06-27,Yes,1,In Transit,No Issues Reported,Groceries,81,400.58,32446.98,25397.89,32.96,North America,Los Angeles,Supplier A,Warehouse 7,245,3.64,70,High,9,400.58
P3910,EUR-00544,2024-08-03,2024-08-09,2024-08-14,No,11,Delivered,No Issues Reported,Books,82,447.9,36727.8,22721.59,14.17,Europe,Rome,Supplier D,Warehouse 1,66,10.18,97,Medium,9,447.90000000000003
P7039,EUR-00545,2024-07-30,2024-08-04,2024-08-05,No,6,Delivered,No Issues Reported,Apparel,30,149.1,4473.0,3152.92,28.19,Europe,Paris,Supplier D,Warehouse 7,315,1.62,61,Medium,8,149.1
P3128,ASI-00546,2023-09-15,2023-09-20,2023-09-19,Yes,4,In Transit,No Issues Reported,Books,96,39.04,3747.84,2964.61,44.63,Asia,Singapore,Supplier F,Warehouse 8,495,3.66,75,Medium,5,39.04
P7541,ASI-00547,2023-09-27,2023-10-02,2023-10-04,No,7,In Transit,No Issues Reported,Home Goods,26,8.68,225.68,141.85,12.56,Asia,Singapore,Supplier C,Warehouse 8,359,9.98,87,High,1,8.68
P5873,ASI-00548,2024-12-29,2025-01-08,2025-01-13,No,15,Delivered,No Issues Reported,Home Goods,83,441.09,36610.47,25307.4,38.01,Asia,Tokyo,Supplier D,Warehouse 4,250,7.94,42,Medium,9,441.09000000000003
P3587,ASI-00549,2024-11-02,2024-11-07,2024-11-11,No,9,Returned,Wrong Item,Groceries,13,199.81,2597.53,2049.81,19.59,Asia,Shanghai,Supplier C,Warehouse 2,190,10.77,88,Medium,1,199.81
P8388,NOR-00550,2024-07-09,2024-07-15,2024-07-20,No,11,Returned,Customer Changed Mind,Electronics,97,57.09,5537.73,4171.62,23.04,North America,Los Angeles,Supplier A,Warehouse 8,134,4.15,84,Medium,8,57.089999999999996
P3236,EUR-00551,2024-05-17,2024-05-20,2024-05-19,Yes,2,Returned,Wrong Item,Apparel,51,23.7,1208.7,785.8,38.36,Europe,Madrid,Supplier D,Warehouse 8,217,8.54,79,Medium,5,23.7
P1295,ASI-00552,2023-03-04,2023-03-08,2023-03-07,Yes,3,In Transit,No Issues Reported,Apparel,61,411.11,25077.71,19267.52,16.82,Asia,Singapore,Supplier A,Warehouse 7,360,2.56,57,Low,3,411.11
P9721,ASI-00553,2024-02-21,2024-02-26,2024-02-25,Yes,4,Delivered,No Issues Reported,Apparel,57,182.25,10388.25,6683.12,11.38,Asia,Mumbai,Supplier F,Warehouse 2,160,6.14,26,Medium,11,182.25
P4908,ASI-00554,2023-03-26,2023-04-04,2023-04-06,No,11,Returned,Damaged,Electronics,99,191.81,18989.19,12159.68,19.99,Asia,Tokyo,Supplier A,Warehouse 1,152,2.46,73,Medium,7,191.80999999999997
P6359,NOR-00555,2024-09-18,2024-09-26,2024-09-27,No,9,Delivered,No Issues Reported,Apparel,93,87.69,8155.17,5571.09,14.31,North America,New York,Supplier E,Warehouse 4,215,7.4,44,Low,7,87.69
P1196,NOR-00556,2024-05-28,2024-06-06,2024-06-10,No,13,Delivered,No Issues Reported,Electronics,46,165.07,7593.22,4578.7,36.16,North America,Toronto,Supplier A,Warehouse 5,249,3.73,48,Medium,9,165.07
P9784,NOR-00557,2024-06-03,2024-06-11,2024-06-09,Yes,6,Delivered,No Issues Reported,Home Goods,99,301.44,29842.56,23773.2,14.07,North America,Chicago,Supplier B,Warehouse 5,455,11.9,92,High,7,301.44
P8899,ASI-00558,2023-05-02,2023-05-06,2023-05-09,No,7,Returned,Customer Changed Mind,Home Goods,23,319.5,7348.5,5708.27,22.72,Asia,Shanghai,Supplier E,Warehouse 8,84,5.02,97,High,13,319.5
P4990,NOR-00559,2023-02-07,2023-02-16,2023-02-17,No,10,Delivered,No Issues Reported,Groceries,98,448.91,43993.18,29113.35,39.52,North America,New York,Supplier C,Warehouse 8,367,2.33,37,Medium,11,448.91
P6385,EUR-00560,2024-02-22,2024-02-29,2024-03-01,No,8,In Transit,No Issues Reported,Electronics,31,462.09,14324.79,10308.33,47.84,Europe,Berlin,Supplier E,Warehouse 7,118,4.42,25,Medium,14,462.09000000000003
P5068,ASI-00561,2023-08-23,2023-08-30,2023-08-28,Yes,5,In Transit,No Issues Reported,Home Goods,32,106.88,3420.16,2089.08,46.71,Asia,Mumbai,Supplier E,Warehouse 7,460,8.72,48,Medium,3,106.88
P4345,NOR-00562,2024-12-21,2024-12-29,2024-12-29,Yes,8,Returned,Customer Changed Mind,Books,9,477.06,4293.54,2620.87,49.68,North America,New York,Supplier E,Warehouse 4,114,2.46,95,High,11,477.06
P5966,EUR-00563,2024-10-17,2024-10-23,2024-10-22,Yes,5,Returned,Customer Changed Mind,Apparel,93,102.78,9558.54,6545.72,34.23,Europe,Paris,Supplier C,Warehouse 8,196,7.55,45,High,13,102.78000000000002
P8897,NOR-00564,2024-08-04,2024-08-08,2024-08-11,No,7,Returned,Wrong Item,Books,55,255.12,14031.6,10481.4,40.41,North America,Chicago,Supplier A,Warehouse 5,60,9.5,74,High,14,255.12
P6459,EUR-00565,2024-03-23,2024-03-28,2024-03-28,Yes,5,Pending,No Issues Reported,Home Goods,59,145.2,8566.8,6103.23,29.23,Europe,Madrid,Supplier B,Warehouse 4,119,9.01,45,Medium,13,145.2
P2167,EUR-00566,2023-04-23,2023-04-26,2023-04-24,Yes,1,Pending,No Issues Reported,Books,51,485.39,24754.89,16700.37,29.58,Europe,Madrid,Supplier D,Warehouse 3,259,10.79,35,Medium,1,485.39
P7313,ASI-00567,2023-01-13,2023-01-19,2023-01-23,No,10,Pending,No Issues Reported,Groceries,91,246.87,22465.17,16572.51,37.86,Asia,Mumbai,Supplier D,Warehouse 1,267,9.22,51,Medium,8,246.86999999999998
P3644,EUR-00568,2023-10-28,2023-11-05,2023-11-03,Yes,6,In Transit,No Issues Reported,Books,88,77.95,6859.6,4455.19,33.13,Europe,Rome,Supplier F,Warehouse 7,56,2.73,31,Medium,12,77.95
P7271,EUR-00569,2024-03-11,2024-03-20,2024-03-19,Yes,8,In Transit,No Issues Reported,Books,33,347.46,11466.18,8027.81,31.33,Europe,Berlin,Supplier F,Warehouse 2,350,4.73,72,Low,3,347.46000000000004
P1025,EUR-00570,2024-03-23,2024-03-27,2024-03-30,No,7,In Transit,No Issues Reported,Books,90,157.51,14175.9,11303.93,42.66,Europe,Berlin,Supplier E,Warehouse 7,99,2.23,73,Medium,12,157.51
P2806,NOR-00571,2023-06-12,2023-06-19,2023-06-23,No,11,In Transit,No Issues Reported,Apparel,91,71.49,6505.59,4536.31,30.1,North America,Los Angeles,Supplier B,Warehouse 4,280,7.45,47,Medium,8,71.49
P2307,EUR-00572,2023-09-03,2023-09-06,2023-09-06,Yes,3,In Transit,No Issues Reported,Books,81,456.92,37010.52,23014.59,35.46,Europe,Madrid,Supplier C,Warehouse 2,200,2.4,35,Medium,8,456.91999999999996
P1685,EUR-00573,2024-12-08,2024-12-16,2024-12-14,Yes,6,In Transit,No Issues Reported,Electronics,2,35.22,70.44,52.86,10.29,Europe,Madrid,Supplier D,Warehouse 5,99,3.72,20,Medium,13,35.22
P4925,ASI-00574,2024-06-20,2024-06-30,2024-07-05,No,15,Pending,No Issues Reported,Home Goods,48,342.52,16440.96,10992.68,22.61,Asia,Singapore,Supplier E,Warehouse 1,234,8.48,68,Medium,5,342.52
P3013,NOR-00575,2023-01-27,2023-02-04,2023-02-07,No,11,Delivered,No Issues Reported,Books,93,418.53,38923.29,30555.07,11.03,North America,Chicago,Supplier C,Warehouse 8,494,7.07,51,Low,13,418.53000000000003
P6333,NOR-00576,2023-10-30,2023-11-09,2023-11-13,No,14,In Transit,No Issues Reported,Electronics,82,183.3,15030.6,9155.9,42.3,North America,Los Angeles,Supplier D,Warehouse 7,397,6.17,97,Low,12,183.3
P9267,ASI-00577,2023-03-28,2023-04-01,2023-04-04,No,7,Returned,Wrong Item,Books,38,305.55,11610.9,8619.8,44.79,Asia,Tokyo,Supplier C,Warehouse 8,66,2.84,31,High,13,305.55
P2465,EUR-00578,2023-07-05,2023-07-10,2023-07-15,No,10,Delivered,No Issues Reported,Apparel,32,109.76,3512.32,2636.52,36.39,Europe,Rome,Supplier B,Warehouse 6,104,6.07,23,Low,1,109.76
P9060,ASI-00579,2023-12-22,2023-12-31,2024-01-02,No,11,In Transit,No Issues Reported,Books,86,65.93,5669.98,3555.94,31.38,Asia,Mumbai,Supplier B,Warehouse 2,96,9.85,62,Medium,13,65.92999999999999
P2460,ASI-00580,2023-05-18,2023-05-26,2023-05-30,No,12,Returned,Customer Changed Mind,Books,30,115.66,3469.8,2162.16,13.51,Asia,Seoul,Supplier F,Warehouse 2,224,9.28,44,High,10,115.66000000000001
P7941,EUR-00581,2024-05-29,2024-06-06,2024-06-06,Yes,8,Pending,No Issues Reported,Electronics,40,35.63,1425.2,1007.79,43.88,Europe,Rome,Supplier E,Warehouse 4,213,9.6,36,Medium,7,35.63
P8467,ASI-00582,2024-12-18,2024-12-22,2024-12-26,No,8,Delivered,No Issues Reported,Home Goods,19,408.99,7770.81,5123.8,18.76,Asia,Singapore,Supplier F,Warehouse 1,125,7.82,38,Low,12,408.99
P7171,EUR-00583,2024-09-28,2024-10-06,2024-10-08,No,10,Delivered,No Issues Reported,Books,81,415.2,33631.2,23508.38,38.17,Europe,Rome,Supplier B,Warehouse 4,80,11.8,62,Medium,10,415.2
P7427,EUR-00584,2024-07-10,2024-07-16,2024-07-14,Yes,4,In Transit,No Issues Reported,Home Goods,85,456.63,38813.55,24523.9,10.86,Europe,Madrid,Supplier C,Warehouse 7,222,5.94,80,Medium,5,456.63000000000005
P1886,EUR-00585,2023-09-02,2023-09-11,2023-09-10,Yes,8,Pending,No Issues Reported,Groceries,51,53.17,2711.67,1802.4,41.65,Europe,Berlin,Supplier D,Warehouse 3,485,11.31,58,Medium,8,53.17
P2670,NOR-00586,2024-07-30,2024-08-04,2024-08-09,No,10,Returned,Wrong Item,Apparel,96,101.85,9777.6,7140.07,24.49,North America,Toronto,Supplier D,Warehouse 7,397,9.75,38,High,9,101.85000000000001
P8107,EUR-00587,2024-10-28,2024-11-02,2024-10-31,Yes,3,Delivered,No Issues Reported,Apparel,7,63.09,441.63,310.5,23.54,Europe,Madrid,Supplier B,Warehouse 1,126,8.08,71,High,11,63.089999999999996
P2468,EUR-00588,2024-04-02,2024-04-06,2024-04-07,No,5,Returned,Wrong Item,Apparel,84,373.87,31405.08,23716.17,49.65,Europe,Rome,Supplier C,Warehouse 8,448,6.37,68,High,14,373.87
P8856,NOR-00589,2024-10-11,2024-10-19,2024-10-17,Yes,6,Delivered,No Issues Reported,Electronics,63,322.5,20317.5,15882.1,19.0,North America,New York,Supplier E,Warehouse 3,190,8.78,32,High,7,322.5
P4029,ASI-00590,2024-12-06,2024-12-15,2024-12-20,No,14,Returned,Wrong Item,Electronics,42,36.43,1530.06,1196.16,41.81,Asia,Shanghai,Supplier D,Warehouse 8,257,10.04,22,High,14,36.43
P6149,ASI-00591,2024-05-17,2024-05-21,2024-05-20,Yes,3,In Transit,No Issues Reported,Apparel,77,349.13,26883.01,16158.43,27.89,Asia,Tokyo,Supplier B,Warehouse 3,112,1.91,93,High,13,349.13
P1001,NOR-00592,2024-10-05,2024-10-09,2024-10-11,No,6,Delivered,No Issues Reported,Groceries,39,184.96,7213.44,5113.5,26.92,North America,New York,Supplier C,Warehouse 8,177,4.66,86,Medium,7,184.95999999999998
P1732,ASI-00593,2024-12-21,2024-12-26,2024-12-31,No,10,Pending,No Issues Reported,Groceries,69,257.74,17784.06,13117.27,36.5,Asia,Mumbai,Supplier C,Warehouse 4,171,1.89,38,High,1,257.74
P3675,EUR-00594,2023-03-09,2023-03-14,2023-03-15,No,6,Pending,No Issues Reported,Groceries,55,41.81,2299.55,1496.99,25.27,Europe,Berlin,Supplier F,Warehouse 7,254,6.29,52,Medium,4,41.81
P3687,ASI-00595,2024-07-14,2024-07-19,2024-07-20,No,6,Delivered,No Issues Reported,Apparel,92,189.21,17407.32,12732.82,42.82,Asia,Mumbai,Supplier D,Warehouse 7,264,10.13,60,Low,2,189.21
P2457,EUR-00596,2024-12-08,2024-12-11,2024-12-12,No,4,Delivered,No Issues Reported,Groceries,15,343.57,5153.55,3511.4,23.17,Europe,London,Supplier B,Warehouse 4,235,11.05,54,Medium,2,343.57
P6022,EUR-00597,2023-12-19,2023-12-26,2023-12-24,Yes,5,Delivered,No Issues Reported,Books,14,392.45,5494.3,3432.29,31.06,Europe,Berlin,Supplier A,Warehouse 6,351,10.12,82,Medium,2,392.45
P9711,NOR-00598,2024-06-18,2024-06-25,2024-06-27,No,9,Delivered,No Issues Reported,Home Goods,97,197.83,19189.51,12838.45,39.65,North America,Toronto,Supplier D,Warehouse 3,332,7.74,71,High,4,197.82999999999998
P7064,ASI-00599,2023-05-31,2023-06-07,2023-06-05,Yes,5,In Transit,No Issues Reported,Apparel,49,285.94,14011.06,9155.86,46.74,Asia,Shanghai,Supplier D,Warehouse 8,412,9.66,97,High,14,285.94
P4748,EUR-00600,2023-04-07,2023-04-12,2023-04-17,No,10,Pending,No Issues Reported,Home Goods,36,476.55,17155.8,12079.72,38.74,Europe,Rome,Supplier C,Warehouse 7,206,8.17,31,High,1,476.54999999999995
P9074,NOR-00601,2023-03-28,2023-04-05,2023-04-04,Yes,7,Delivered,No Issues Reported,Electronics,22,289.78,6375.16,3932.94,21.43,North America,Toronto,Supplier F,Warehouse 3,463,10.68,74,High,4,289.78
P9754,EUR-00602,2023-03-30,2023-04-09,2023-04-14,No,15,Delivered,No Issues Reported,Groceries,25,455.89,11397.25,8538.63,38.57,Europe,London,Supplier F,Warehouse 1,433,5.12,87,High,2,455.89
P7211,NOR-00603,2023-03-16,2023-03-26,2023-03-26,Yes,10,In Transit,No Issues Reported,Home Goods,18,259.27,4666.86,3689.14,26.91,North America,New York,Supplier C,Warehouse 4,137,5.42,34,High,5,259.27
P5994,EUR-00604,2023-05-01,2023-05-05,2023-05-07,No,6,Pending,No Issues Reported,Home Goods,28,6.11,171.08,124.24,25.74,Europe,Paris,Supplier D,Warehouse 8,379,6.91,24,High,3,6.11
P4050,ASI-00605,2023-03-10,2023-03-13,2023-03-16,No,6,Delivered,No Issues Reported,Home Goods,39,180.18,7027.02,4223.46,45.61,Asia,Singapore,Supplier D,Warehouse 8,255,5.22,32,High,12,180.18
P7477,EUR-00606,2023-05-19,2023-05-25,2023-05-24,Yes,5,In Transit,No Issues Reported,Books,1,82.04,82.04,60.0,19.04,Europe,London,Supplier B,Warehouse 5,241,4.64,74,Medium,8,82.04
P4105,NOR-00607,2024-08-29,2024-09-02,2024-09-07,No,9,Returned,Damaged,Books,1,182.82,182.82,141.52,17.94,North America,Los Angeles,Supplier D,Warehouse 6,195,1.92,70,High,4,182.82
P3087,EUR-00608,2024-04-08,2024-04-11,2024-04-11,Yes,3,In Transit,No Issues Reported,Electronics,54,247.09,13342.86,9328.17,37.27,Europe,Paris,Supplier E,Warehouse 7,216,9.39,71,Medium,1,247.09
P6605,NOR-00609,2024-01-20,2024-01-25,2024-01-24,Yes,4,Delivered,No Issues Reported,Apparel,45,252.5,11362.5,8561.38,19.46,North America,Toronto,Supplier D,Warehouse 8,269,11.75,21,Medium,1,252.5
P2884,EUR-00610,2023-06-19,2023-06-26,2023-06-28,No,9,Returned,Damaged,Groceries,20,365.98,7319.6,4665.31,21.25,Europe,Berlin,Supplier F,Warehouse 7,492,4.27,51,Medium,12,365.98
P3436,ASI-00611,2023-09-06,2023-09-12,2023-09-17,No,11,Delivered,No Issues Reported,Groceries,24,98.39,2361.36,1820.55,35.16,Asia,Seoul,Supplier A,Warehouse 5,167,2.76,71,High,10,98.39
P4791,ASI-00612,2024-03-28,2024-04-03,2024-04-03,Yes,6,Returned,Damaged,Electronics,7,193.27,1352.89,953.78,38.01,Asia,Shanghai,Supplier A,Warehouse 7,163,5.03,81,Medium,3,193.27
P3977,EUR-00613,2023-07-25,2023-07-28,2023-07-30,No,5,Delivered,No Issues Reported,Home Goods,45,357.23,16075.35,10439.23,45.8,Europe,Paris,Supplier B,Warehouse 5,70,1.51,61,Medium,9,357.23
P1223,EUR-00614,2023-11-05,2023-11-15,2023-11-17,No,12,Delivered,No Issues Reported,Home Goods,63,184.97,11653.11,7701.21,13.88,Europe,Berlin,Supplier C,Warehouse 6,399,7.29,36,High,7,184.97
P2971,ASI-00615,2024-05-30,2024-06-07,2024-06-10,No,11,In Transit,No Issues Reported,Apparel,75,195.1,14632.5,11375.87,15.22,Asia,Mumbai,Supplier B,Warehouse 8,71,7.66,44,Low,2,195.1
P5137,EUR-00616,2024-11-13,2024-11-17,2024-11-16,Yes,3,Pending,No Issues Reported,Apparel,69,361.78,24962.82,15196.42,17.67,Europe,Madrid,Supplier C,Warehouse 6,499,9.47,91,Low,13,361.78
P3112,EUR-00617,2024-04-29,2024-05-09,2024-05-08,Yes,9,Returned,Damaged,Groceries,65,396.49,25771.85,16323.56,20.97,Europe,Madrid,Supplier A,Warehouse 4,198,1.98,92,High,9,396.48999999999995
P4390,NOR-00618,2023-03-01,2023-03-10,2023-03-15,No,14,Delivered,No Issues Reported,Groceries,50,283.44,14172.0,9609.32,34.29,North America,Chicago,Supplier B,Warehouse 1,144,1.54,93,High,10,283.44
P5781,NOR-00619,2024-12-20,2024-12-30,2025-01-01,No,12,Pending,No Issues Reported,Home Goods,71,63.96,4541.16,2928.08,31.34,North America,Los Angeles,Supplier B,Warehouse 5,70,8.22,55,Low,2,63.96
P2363,ASI-00620,2024-04-29,2024-05-02,2024-05-03,No,4,In Transit,No Issues Reported,Electronics,84,176.99,14867.16,10719.7,24.76,Asia,Tokyo,Supplier F,Warehouse 3,411,10.78,53,Medium,3,176.99
P1256,NOR-00621,2024-08-02,2024-08-11,2024-08-13,No,11,Pending,No Issues Reported,Home Goods,29,366.59,10631.11,6973.35,20.24,North America,New York,Supplier A,Warehouse 7,325,8.4,94,High,11,366.59000000000003
P8308,EUR-00622,2024-12-30,2025-01-06,2025-01-07,No,8,Returned,Damaged,Apparel,75,316.75,23756.25,18331.37,25.82,Europe,Paris,Supplier C,Warehouse 3,168,9.16,75,High,13,316.75
P5621,EUR-00623,2024-07-01,2024-07-11,2024-07-10,Yes,9,Returned,Damaged,Apparel,25,286.98,7174.5,5658.32,17.22,Europe,Berlin,Supplier D,Warehouse 4,60,4.76,42,Medium,10,286.98
P1193,EUR-00624,2023-11-19,2023-11-23,2023-11-23,Yes,4,Delivered,No Issues Reported,Books,83,485.34,40283.22,24977.48,31.07,Europe,Berlin,Supplier A,Warehouse 2,358,2.55,69,Medium,14,485.34000000000003
P1153,NOR-00625,2023-07-02,2023-07-05,2023-07-03,Yes,1,In Transit,No Issues Reported,Home Goods,19,469.61,8922.59,6423.62,41.7,North America,New York,Supplier F,Warehouse 2,455,2.62,63,Medium,2,469.61
P5382,EUR-00626,2023-04-07,2023-04-13,2023-04-13,Yes,6,Returned,Customer Changed Mind,Home Goods,43,242.06,10408.58,6752.69,31.74,Europe,Berlin,Supplier A,Warehouse 2,371,7.21,22,Medium,3,242.06
P4700,NOR-00627,2023-01-22,2023-01-29,2023-01-28,Yes,6,Returned,Damaged,Electronics,30,216.43,6492.9,4087.12,36.21,North America,Toronto,Supplier D,Warehouse 3,500,8.69,34,Medium,6,216.42999999999998
P2389,EUR-00628,2023-08-14,2023-08-18,2023-08-19,No,5,Delivered,No Issues Reported,Electronics,79,170.19,13445.01,9036.37,46.99,Europe,Paris,Supplier D,Warehouse 6,72,7.85,42,Medium,9,170.19
P7047,ASI-00629,2023-03-11,2023-03-16,2023-03-20,No,9,In Transit,No Issues Reported,Groceries,37,177.45,6565.65,4075.85,46.65,Asia,Mumbai,Supplier A,Warehouse 3,185,10.01,29,High,9,177.45
P3370,EUR-00630,2024-11-23,2024-11-28,2024-12-01,No,8,In Transit,No Issues Reported,Books,9,61.02,549.18,376.46,39.07,Europe,Madrid,Supplier B,Warehouse 7,96,4.89,36,High,7,61.019999999999996
P5028,EUR-00631,2023-12-19,2023-12-27,2023-12-30,No,11,Returned,Wrong Item,Groceries,82,170.07,13945.74,10604.73,36.16,Europe,Madrid,Supplier E,Warehouse 8,246,5.9,83,Medium,12,170.07
P2429,ASI-00632,2024-01-13,2024-01-19,2024-01-23,No,10,Delivered,No Issues Reported,Groceries,74,389.41,28816.34,21965.5,18.77,Asia,Singapore,Supplier A,Warehouse 6,170,5.3,46,Low,3,389.41
P7898,NOR-00633,2024-05-11,2024-05-21,2024-05-21,Yes,10,Delivered,No Issues Reported,Home Goods,100,410.41,41041.0,27043.53,15.77,North America,Los Angeles,Supplier A,Warehouse 3,174,3.71,48,Medium,4,410.41
P3591,NOR-00634,2024-05-30,2024-06-03,2024-06-03,Yes,4,Returned,Customer Changed Mind,Home Goods,7,352.19,2465.33,1805.98,12.95,North America,Chicago,Supplier A,Warehouse 4,65,3.04,38,Medium,6,352.19
P6526,NOR-00635,2024-08-06,2024-08-10,2024-08-08,Yes,2,Returned,Damaged,Apparel,96,266.09,25544.64,20173.96,28.81,North America,Chicago,Supplier C,Warehouse 2,277,9.7,21,High,11,266.09
P8443,ASI-00636,2024-10-20,2024-10-25,2024-10-23,Yes,3,Delivered,No Issues Reported,Groceries,21,10.38,217.98,167.09,37.2,Asia,Shanghai,Supplier E,Warehouse 5,333,8.97,53,Medium,5,10.379999999999999
P1917,EUR-00637,2024-10-12,2024-10-18,2024-10-22,No,10,In Transit,No Issues Reported,Groceries,49,489.07,23964.43,14978.41,18.47,Europe,London,Supplier E,Warehouse 2,162,5.62,91,Medium,2,489.07
P5422,ASI-00638,2023-04-26,2023-05-06,2023-05-11,No,15,Pending,No Issues Reported,Books,22,32.06,705.32,475.59,26.97,Asia,Singapore,Supplier E,Warehouse 6,105,2.6,66,High,13,32.06
P4075,NOR-00639,2024-12-12,2024-12-15,2024-12-16,No,4,Pending,No Issues Reported,Electronics,9,109.9,989.1,595.63,46.39,North America,Houston,Supplier B,Warehouse 5,332,3.62,24,High,6,109.9
P7523,NOR-00640,2023-04-29,2023-05-03,2023-05-01,Yes,2,Returned,Damaged,Electronics,40,9.2,368.0,247.05,21.3,North America,Los Angeles,Supplier F,Warehouse 6,306,3.55,70,Medium,3,9.2
P7260,EUR-00641,2024-09-06,2024-09-11,2024-09-10,Yes,4,Pending,No Issues Reported,Electronics,65,404.71,26306.15,16573.86,33.49,Europe,Rome,Supplier C,Warehouse 3,294,7.66,24,High,14,404.71000000000004
P3638,ASI-00642,2024-12-18,2024-12-23,2024-12-28,No,10,Delivered,No Issues Reported,Apparel,28,404.7,11331.6,8281.63,40.75,Asia,Tokyo,Supplier F,Warehouse 6,306,6.92,97,Medium,8,404.7
P4917,EUR-00643,2024-11-13,2024-11-23,2024-11-23,Yes,10,Pending,No Issues Reported,Groceries,56,24.81,1389.36,1031.67,37.31,Europe,Paris,Supplier A,Warehouse 3,156,11.97,97,High,2,24.81
P5843,NOR-00644,2023-11-24,2023-12-04,2023-12-03,Yes,9,Delivered,No Issues Reported,Groceries,12,251.96,3023.52,2089.14,16.79,North America,Los Angeles,Supplier C,Warehouse 6,132,2.22,93,Medium,1,251.96
P3301,ASI-00645,2023-10-06,2023-10-10,2023-10-09,Yes,3,In Transit,No Issues Reported,Home Goods,61,489.35,29850.35,22466.25,27.68,Asia,Singapore,Supplier A,Warehouse 6,113,11.7,82,High,9,489.34999999999997
P2367,ASI-00646,2023-02-18,2023-02-25,2023-03-01,No,11,Returned,Customer Changed Mind,Books,47,258.68,12157.96,8813.63,22.55,Asia,Shanghai,Supplier C,Warehouse 1,399,5.84,77,Low,14,258.68
P7360,NOR-00647,2023-12-07,2023-12-10,2023-12-11,No,4,Delivered,No Issues Reported,Home Goods,49,83.31,4082.19,2775.3,12.92,North America,New York,Supplier C,Warehouse 8,497,6.35,31,Medium,12,83.31
P6198,NOR-00648,2024-01-17,2024-01-27,2024-02-01,No,15,Delivered,No Issues Reported,Electronics,51,385.27,19648.77,12573.13,23.15,North America,Toronto,Supplier B,Warehouse 8,225,11.96,82,Medium,3,385.27
P7230,ASI-00649,2024-06-15,2024-06-19,2024-06-21,No,6,Returned,Damaged,Books,19,321.91,6116.29,4061.44,11.25,Asia,Shanghai,Supplier D,Warehouse 8,81,11.33,66,Medium,11,321.91
P7636,NOR-00650,2023-08-24,2023-08-30,2023-08-28,Yes,4,In Transit,No Issues Reported,Home Goods,33,319.67,10549.11,6505.83,12.77,North America,Chicago,Supplier D,Warehouse 4,91,4.63,77,Medium,1,319.67
